status,driver_id,dttm
busy,80964c143254490490a7e4e54bc57a07,2018-02-19 15:27:48.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-19 15:48:25.620339
enroute,80964c143254490490a7e4e54bc57a07,2018-02-19 15:49:08.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-19 16:03:24.620339
enroute,80964c143254490490a7e4e54bc57a07,2018-02-19 17:29:22.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-19 17:56:10.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-19 18:31:31.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-19 18:49:15.620339
enroute,80964c143254490490a7e4e54bc57a07,2018-02-19 19:37:27.620339
ontrip,80964c143254490490a7e4e54bc57a07,2018-02-19 19:45:23.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-19 20:36:09.620339
enroute,80964c143254490490a7e4e54bc57a07,2018-02-19 21:31:58.620339
ontrip,80964c143254490490a7e4e54bc57a07,2018-02-19 21:39:34.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-19 23:09:51.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 00:48:30.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 02:16:05.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 03:37:36.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 05:07:29.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 06:02:39.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 06:14:05.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 06:37:49.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 07:49:33.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 08:38:34.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 09:20:16.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 10:13:49.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 11:02:11.620339
enroute,80964c143254490490a7e4e54bc57a07,2018-02-20 12:25:40.620339
ontrip,80964c143254490490a7e4e54bc57a07,2018-02-20 12:39:17.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 12:46:25.620339
enroute,80964c143254490490a7e4e54bc57a07,2018-02-20 13:04:29.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 14:33:08.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 14:45:59.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 15:25:22.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 16:51:59.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 17:12:30.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 17:25:36.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 18:54:06.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 19:23:21.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 19:46:02.620339
busy,80964c143254490490a7e4e54bc57a07,2018-02-20 20:59:40.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 21:13:00.620339
enroute,80964c143254490490a7e4e54bc57a07,2018-02-20 21:32:19.620339
free,80964c143254490490a7e4e54bc57a07,2018-02-20 22:04:19.620339
free,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-18 21:06:00.620339
busy,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-18 21:09:49.620339
free,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-18 21:56:54.620339
enroute,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-18 23:29:43.620339
free,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 00:14:37.620339
enroute,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 00:23:58.620339
ontrip,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 01:07:39.620339
free,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 01:53:45.620339
busy,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 02:54:03.620339
free,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 03:09:53.620339
busy,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 04:11:59.620339
free,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 05:18:00.620339
busy,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 06:28:20.620339
free,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 07:29:53.620339
enroute,1a68fea7155b4ffdb8be9cdfda8a7150,2018-02-19 09:06:18.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-18 20:36:40.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-18 22:09:19.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-18 23:30:58.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 00:06:42.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 00:50:21.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 01:59:04.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 02:37:07.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 03:55:18.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 05:01:09.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 05:38:51.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 05:54:33.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 06:33:26.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 06:36:37.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 08:01:00.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 08:22:00.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 09:08:46.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 09:16:00.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 09:33:53.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 09:36:51.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 10:09:50.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 10:46:29.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 11:37:03.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 12:24:16.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 13:23:46.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 14:05:13.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 15:20:46.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 16:11:37.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 17:20:22.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 17:50:12.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 18:32:33.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 18:36:06.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 20:04:58.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 21:06:42.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 22:23:07.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-19 22:54:33.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 00:27:36.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 01:42:54.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 02:05:29.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 02:36:00.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 03:00:06.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 03:53:36.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 05:17:46.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 06:18:41.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 06:31:29.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 08:03:07.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 08:54:28.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 09:30:08.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 10:59:18.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 11:42:45.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 13:22:39.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 14:42:05.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 15:02:18.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 16:21:33.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 16:25:46.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 17:09:27.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 18:03:19.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 18:20:45.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 19:03:37.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 19:34:22.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 20:56:23.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 22:34:52.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-20 22:49:16.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 00:20:35.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 01:06:01.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 01:51:30.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 02:55:55.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 02:59:26.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 03:44:22.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 03:54:20.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 05:23:50.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 05:44:08.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 06:21:05.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 07:59:14.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 08:58:07.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 09:14:24.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 10:20:10.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 11:39:37.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 11:41:36.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 12:17:33.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 13:31:17.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 14:33:08.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 14:41:23.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 15:15:39.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 16:09:42.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 17:23:18.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 18:59:04.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 20:13:47.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 21:13:24.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 22:44:43.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-21 23:58:34.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 00:48:23.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 01:10:15.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 01:56:35.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 02:02:49.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 03:08:30.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 03:10:32.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 04:21:32.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 05:04:21.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 06:32:49.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 07:44:50.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 08:34:45.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 08:59:29.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 09:44:16.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 10:16:13.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 11:51:16.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 13:12:03.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 13:41:08.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 15:03:05.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 16:02:47.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 17:32:20.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 18:42:34.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 20:16:53.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 20:26:01.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 21:57:26.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-22 22:41:56.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 00:12:09.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 01:10:34.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 02:21:33.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 03:49:35.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 04:35:44.620339
ontrip,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 04:45:14.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 06:05:47.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 07:43:00.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 09:20:06.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 09:38:37.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 10:06:05.620339
busy,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 10:19:07.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 11:03:29.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 12:37:16.620339
free,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 13:58:52.620339
enroute,382553bf6ac94ed8a98a9bd2db2ee6a8,2018-02-23 14:36:28.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-18 20:25:55.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-18 21:44:57.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-18 22:45:52.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-18 22:52:41.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-18 23:44:58.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-19 00:30:00.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 00:40:58.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 01:10:34.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 01:30:12.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-19 01:48:51.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 03:05:36.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-19 03:41:40.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 04:15:47.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 05:05:09.620339
ontrip,250b5e373ed14c06a289201b871f761d,2018-02-19 06:05:39.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 06:08:58.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-19 07:14:21.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 07:18:41.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-19 07:40:41.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 09:02:37.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 09:34:01.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 10:48:45.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 11:21:22.620339
ontrip,250b5e373ed14c06a289201b871f761d,2018-02-19 12:50:33.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 14:05:36.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 15:15:33.620339
ontrip,250b5e373ed14c06a289201b871f761d,2018-02-19 16:29:06.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 18:06:44.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 19:23:16.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 19:49:26.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-19 21:23:22.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 21:26:44.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 22:09:56.620339
ontrip,250b5e373ed14c06a289201b871f761d,2018-02-19 22:37:47.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-19 23:20:23.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-19 23:35:20.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 01:10:56.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 02:32:39.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 03:43:11.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 03:58:55.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 05:06:25.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 05:46:42.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 06:23:56.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 06:51:52.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 07:53:09.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 08:25:20.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 09:23:41.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 09:51:02.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 10:32:09.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 11:31:56.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 13:06:47.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-20 13:41:15.620339
ontrip,250b5e373ed14c06a289201b871f761d,2018-02-20 15:15:03.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 15:22:24.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 16:39:59.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 17:44:56.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-20 19:10:55.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 20:05:56.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-20 20:54:35.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-20 22:07:58.620339
enroute,250b5e373ed14c06a289201b871f761d,2018-02-20 22:45:10.620339
ontrip,250b5e373ed14c06a289201b871f761d,2018-02-20 23:19:10.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-21 00:31:32.620339
busy,250b5e373ed14c06a289201b871f761d,2018-02-21 01:09:54.620339
free,250b5e373ed14c06a289201b871f761d,2018-02-21 01:19:11.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-18 21:20:21.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-18 21:23:15.620339
ontrip,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-18 22:40:41.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-18 23:42:59.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 00:20:22.620339
ontrip,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 01:49:05.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 02:34:44.620339
busy,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 04:05:02.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 05:01:56.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 05:15:28.620339
ontrip,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 05:33:05.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 06:18:01.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 06:20:32.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 06:48:06.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 07:15:17.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 07:45:05.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 09:13:13.620339
ontrip,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 10:07:33.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 11:11:19.620339
busy,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 12:26:35.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 12:47:49.620339
busy,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 13:41:11.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 14:36:51.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 15:07:59.620339
ontrip,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 15:37:36.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 16:19:54.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 17:53:26.620339
ontrip,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 17:53:38.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 18:53:31.620339
busy,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 19:59:09.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 20:21:08.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 20:37:16.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 21:41:23.620339
busy,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 22:30:52.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-19 23:47:39.620339
busy,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-20 00:13:03.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-20 00:21:07.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-20 01:59:03.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-20 02:31:15.620339
enroute,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-20 04:10:48.620339
free,4c9d1cb36b1a4627ad96e070e9a21df8,2018-02-20 04:19:18.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-18 19:59:05.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-18 20:06:49.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-18 20:50:54.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-18 21:41:32.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-18 23:15:46.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-19 00:53:05.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 01:59:46.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 02:42:09.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 02:47:11.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-19 03:33:57.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 04:21:41.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 05:36:15.620339
ontrip,b095af3595e143cba64f9af0fc59fa83,2018-02-19 05:45:31.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 07:19:03.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 08:18:01.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 08:36:14.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 10:04:56.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 10:20:12.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 11:54:58.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 12:36:43.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 13:06:17.620339
ontrip,b095af3595e143cba64f9af0fc59fa83,2018-02-19 13:38:16.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 13:38:38.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 13:48:26.620339
ontrip,b095af3595e143cba64f9af0fc59fa83,2018-02-19 14:22:39.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 15:50:12.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 16:34:33.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 17:23:36.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-19 18:43:19.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 19:27:29.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-19 21:05:13.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 21:33:18.620339
enroute,b095af3595e143cba64f9af0fc59fa83,2018-02-19 22:15:24.620339
ontrip,b095af3595e143cba64f9af0fc59fa83,2018-02-19 22:16:45.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-19 22:58:20.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-20 00:30:36.620339
free,b095af3595e143cba64f9af0fc59fa83,2018-02-20 00:54:03.620339
busy,b095af3595e143cba64f9af0fc59fa83,2018-02-20 01:54:53.620339
